Trait	Cell type	Pct. of sig. cells	ICePop discovery	Seismic discovery	scDRS discovery
Eosinophil count	Myeloid dendritic cell	0.7774798927613941	True	True	True
Eosinophil count	Neutrophil	0.3725490196078431	True	True	True
Eosinophil count	Basophil	0.9014084507042254	True	True	True
Hypertension	Endothelial cell	0.7765827922077922	True	True	True
Hypertension	Valve cell	0.9428571428571428	True	True	True
Hypertension	Capillary endothelial cells	0.9456778460085026	True	True	True
Hypertension	Endothelial cell of coronary artery	0.8400148478099481	True	True	True
Hypertension	Smooth muscle cell of trachea	0.168	True	True	True
Hypertension	Brain pericyte	0.8429752066115702	True	True	True
Hypertension	Smooth muscle cell	0.7475728155339806	True	True	True
Crohn disease	DN4 thymocyte	0.8741457858769932	True	True	True
Crohn disease	Mature alpha-beta T cell	0.5757575757575758	True	True	True
Crohn disease	CD4-positive, alpha-beta T cell	0.7504273504273504	True	True	True
Crohn disease	Macrophage	0.6007355946056395	True	True	True
Crohn disease	B cell	0.8971398116894652	True	True	True
Crohn disease	Naive B cell	0.8144643460628591	True	True	True
Crohn disease	Non-classical monocyte	0.7248322147651006	True	True	True
Crohn disease	T cell	0.6862302483069977	True	True	True
Crohn disease	CD8-positive, alpha-beta T cell	0.8	True	True	True
Crohn disease	NK cell	0.8244013683010262	True	True	True
Crohn disease	Classical monocyte	0.504950495049505	True	True	True
Crohn disease	Myeloid cell	0.7801251956181534	True	True	True
Crohn disease	Promonocyte	0.8443349753694581	True	True	True
Crohn disease	Myeloid leukocyte	0.4210526315789473	True	True	True
Crohn disease	Proerythroblast	0.205607476635514	True	True	True
Crohn disease	Mature NK T cell	0.5979899497487438	True	True	True
Crohn disease	Dendritic cell	0.8870967741935484	True	True	True
Crohn disease	Leukocyte	0.3037974683544304	True	True	True
Crohn disease	Monocyte	0.7462919594067136	True	True	True
Crohn disease	Granulocyte	0.9612272420768712	True	True	True
Crohn disease	Myeloid dendritic cell	0.7774798927613941	True	True	True
Crohn disease	Neutrophil	0.3725490196078431	True	True	True
Multiple sclerosis	Immature B cell	0.8166383701188455	True	True	True
Multiple sclerosis	DN4 thymocyte	0.8741457858769932	True	True	True
Multiple sclerosis	Mature alpha-beta T cell	0.5757575757575758	True	True	True
Multiple sclerosis	Hematopoietic stem cell	0.7861464004839686	True	True	True
Multiple sclerosis	CD4-positive, alpha-beta T cell	0.7504273504273504	True	True	True
Multiple sclerosis	Macrophage	0.6080915406620352	True	True	True
Multiple sclerosis	B cell	0.8889678450879375	True	True	True
Multiple sclerosis	Naive B cell	0.828996282527881	True	True	True
Multiple sclerosis	Non-classical monocyte	0.7248322147651006	True	True	True
Multiple sclerosis	T cell	0.6862302483069977	True	True	True
Multiple sclerosis	CD8-positive, alpha-beta T cell	0.8	True	True	True
Multiple sclerosis	NK cell	0.8244013683010262	True	True	True
Multiple sclerosis	Classical monocyte	0.504950495049505	True	True	True
Multiple sclerosis	Promonocyte	0.8443349753694581	True	True	True
Multiple sclerosis	Myeloid leukocyte	0.4976076555023923	True	True	True
Multiple sclerosis	Precursor B cell	0.9042056074766356	True	True	True
Multiple sclerosis	Granulocyte monocyte progenitor cell	0.784	True	True	True
Multiple sclerosis	Mature NK T cell	0.5979899497487438	True	True	True
Multiple sclerosis	Dendritic cell	0.8870967741935484	True	True	True
Multiple sclerosis	Leukocyte	0.3037974683544304	True	True	True
Multiple sclerosis	Granulocytopoietic cell	0.8509316770186336	True	True	True
Multiple sclerosis	Microglial cell	0.9578685559240278	True	True	True
Multiple sclerosis	Monocyte	0.7619047619047619	True	True	True
Multiple sclerosis	Granulocyte	0.9416722859069454	True	True	True
Multiple sclerosis	Myeloid dendritic cell	0.7774798927613941	True	True	True
Multiple sclerosis	Neutrophil	0.3725490196078431	True	True	True
Waist hip ratio adjusted BMI	Valve cell	0.9428571428571428	True	True	True
Waist hip ratio adjusted BMI	Capillary endothelial cells	0.8833254605573926	True	True	True
Waist hip ratio adjusted BMI	Mesenchymal stem cell of adipose	0.9306993450242976	True	True	True
Waist hip ratio adjusted BMI	Stromal cell	0.7823529411764706	True	True	True
Waist hip ratio adjusted BMI	Smooth muscle cell of the pulmonary artery	0.8558558558558559	True	True	True
Waist hip ratio adjusted BMI	Chondrocyte	0.9309090909090908	True	True	True
Waist hip ratio adjusted BMI	Vein endothelial cell	0.7828947368421053	True	True	True
Waist hip ratio adjusted BMI	Pancreatic stellate cell	0.8125	True	True	True
Waist hip ratio adjusted BMI	Endothelial cell of coronary artery	0.7026726057906458	True	True	True
Waist hip ratio adjusted BMI	Fibroblast	0.8045112781954887	True	True	True
Waist hip ratio adjusted BMI	Mesenchymal stem cell	0.787963610916725	True	True	True
Waist hip ratio adjusted BMI	Fibroblast of cardiac tissue	0.8953132959755477	True	True	True
Waist hip ratio adjusted BMI	Fibroblast of lung	0.9606625258799172	True	True	True
Waist hip ratio adjusted BMI	Endocardial cell	0.9546666666666668	True	True	True
Waist hip ratio adjusted BMI	Endothelial cell of hepatic sinusoid	0.8654781199351702	True	True	True
Waist hip ratio adjusted BMI	Bladder cell	0.9960474308300395	True	True	True
Waist hip ratio adjusted BMI	Brain pericyte	0.8429752066115702	True	True	True
Waist hip ratio adjusted BMI	Pulmonary interstitial fibroblast	0.82	True	True	True
Waist hip ratio adjusted BMI	Smooth muscle cell	0.7475728155339806	True	True	True
Waist hip ratio adjusted BMI	Adventitial cell	0.6678200692041523	True	True	True
