Trait,Cell type,Pct. of sig. cells,ICePop discovery,Seismic discovery,scDRS discovery
Alanine aminotransferase,Keratinocyte stem cell,0.8857142857142857,True,False,False
Alanine aminotransferase,Macrophage,0.3322435635472006,True,False,False
Alanine aminotransferase,B cell,0.6597974773494404,True,False,False
Alanine aminotransferase,Stromal cell,0.7705882352941177,True,False,False
Alanine aminotransferase,Mesenchymal stem cell of adipose,0.7223748151278259,True,False,False
Alanine aminotransferase,Epithelial cell of large intestine,0.3550469483568075,True,False,False
Alanine aminotransferase,Neuroepithelial cell,0.152317880794702,True,False,False
Alanine aminotransferase,Chondrocyte,0.3163636363636363,True,False,False
Alanine aminotransferase,Lymphoid progenitor cell,0.0,True,False,False
Alanine aminotransferase,Precursor B cell,0.8703271028037384,True,False,False
Alanine aminotransferase,Leukocyte,0.4620253164556962,True,False,False
Alanine aminotransferase,Myeloid cell,0.4299687010954616,True,False,False
Alanine aminotransferase,Fibrocyte,0.1590909090909091,True,False,False
Alanine aminotransferase,Mature NK T cell,0.3467336683417085,True,False,False
Alanine aminotransferase,Fibroblast,0.4263157894736842,True,False,False
Alanine aminotransferase,Megakaryocyte-erythroid progenitor cell,0.3,True,False,False
Alanine aminotransferase,Fibroblast of cardiac tissue,0.5025471217524198,True,False,False
Alanine aminotransferase,Bladder cell,0.391304347826087,True,False,False
Alanine aminotransferase,Granulocytopoietic cell,0.6728778467908902,True,False,False
Alanine aminotransferase,Large intestine goblet cell,0.4202898550724637,True,False,False
Alanine aminotransferase,Hepatocyte,0.8924268502581756,True,False,False
Multiple sclerosis,Lymphoid progenitor cell,0.0,True,False,False
Multiple sclerosis,Proerythroblast,0.616822429906542,True,False,False
Multiple sclerosis,Pulmonary interstitial fibroblast,0.02,True,False,False
Multiple sclerosis,Megakaryocyte-erythroid progenitor cell,0.1125,True,False,False
Multiple sclerosis,Kidney collecting duct epithelial cell,0.6067415730337079,True,False,False
Multiple sclerosis,Professional antigen presenting cell,0.3153846153846154,True,False,False
Multiple sclerosis,Atrial myocyte,0.119106699751861,True,False,False
Multiple sclerosis,Mesangial cell,0.3010752688172043,True,False,False
Multiple sclerosis,Endothelial cell of hepatic sinusoid,0.479740680713128,True,False,False
Waist hip ratio adjusted BMI,Basal cell of epidermis,0.2325581395348837,True,False,False
Waist hip ratio adjusted BMI,Immature B cell,0.5076400679117148,True,False,False
Waist hip ratio adjusted BMI,Skeletal muscle satellite cell,0.5376146788990825,True,False,False
Waist hip ratio adjusted BMI,Neuroepithelial cell,0.1920529801324503,True,False,False
Waist hip ratio adjusted BMI,Dendritic cell,0.064516129032258,True,False,False
